unit_id,timestamp,solar_irradiance_Wm2,temperature_C,panel_voltage_V,panel_current_A,battery_soc_pct
aurion-001,10/17/2025 1:00,0,33.01,35.05,0,0.03
aurion-001,10/17/2025 2:00,0,39.44,35.19,0,0.03
aurion-001,10/17/2025 3:00,0,30.97,35.89,0,0.03
aurion-001,10/17/2025 4:00,0,28.75,36.14,0,0.03
aurion-001,10/17/2025 5:00,0,41.27,35.01,0,0.03
aurion-001,10/17/2025 6:00,0,31.42,36.93,0,0.03
aurion-001,10/17/2025 7:00,0,34.38,36.15,0,0.03
aurion-001,10/17/2025 8:00,0,31.36,34.41,0,0.03
aurion-001,10/17/2025 9:00,0,29.31,36.34,0,0.03
aurion-001,10/17/2025 10:00,0,35.29,35.68,0,0.03
aurion-001,10/17/2025 11:00,0,31.65,35.33,0,0.03
aurion-001,10/17/2025 12:00,0,37.29,36.17,0,0.03
aurion-001,10/17/2025 13:00,0,38.45,37.3,0,0.03
aurion-001,10/17/2025 14:00,0,33.56,36.53,0,0.03
aurion-001,10/17/2025 15:00,0,32.57,36.31,0,0.03
aurion-001,10/17/2025 16:00,0,39.44,35.47,0,0.03
aurion-001,10/17/2025 17:00,0,34.77,36.32,0,0.03
aurion-001,10/17/2025 18:00,0,33.17,37.35,0,0.03
aurion-001,10/17/2025 19:00,0,33.48,36.52,0,0.03
aurion-001,10/17/2025 20:00,0,37.74,36.04,0,0.03
aurion-001,10/17/2025 21:00,0,39.59,35.67,0,0.03
aurion-001,10/17/2025 22:00,0,33.37,34.51,0,0.03
aurion-001,10/17/2025 23:00,0,40.23,35.83,0,0.03
aurion-001,10/18/2025 0:00,0,34.21,36.79,0,0.03
aurion-001,10/18/2025 1:00,0,32.75,35.71,0,0.03
aurion-001,10/18/2025 2:00,0,33.15,34.43,0,0.03
aurion-001,10/18/2025 3:00,0,40.21,36.05,0,0.03
aurion-001,10/18/2025 4:00,0,30.62,36.06,0,0.03
aurion-001,10/18/2025 5:00,0,40.05,37.58,0,0.03
aurion-001,10/18/2025 6:00,0,34.95,35.16,0,0.03
aurion-001,10/18/2025 7:00,0,36.58,35.34,0,0.03
aurion-001,10/18/2025 8:00,0,40.2,36,0,0.03
aurion-001,10/18/2025 9:00,0,32.51,34.9,0,0.03
aurion-001,10/18/2025 10:00,0,28.22,35.81,0,0.03
aurion-001,10/18/2025 11:00,0,29.62,37.68,0,0.03
aurion-001,10/18/2025 12:00,0,38.74,37.46,0,0.03
aurion-001,10/18/2025 13:00,0,45.93,37.16,0,0.03
aurion-001,10/18/2025 14:00,0,42.34,36.78,0,0.03
aurion-001,10/18/2025 15:00,0,30.16,35.35,0,0.03
aurion-001,10/18/2025 16:00,0,41.07,35.61,0,0.03
aurion-001,10/18/2025 17:00,0,34.58,36.94,0,0.03
aurion-001,10/18/2025 18:00,0,35.79,36.2,0,0.03
aurion-001,10/18/2025 19:00,0,31.01,37.46,0,0.03
aurion-001,10/18/2025 20:00,0,31.03,35.05,0,0.03
aurion-001,10/18/2025 21:00,0,26.88,38.21,0,0.03
aurion-001,10/18/2025 22:00,0,33,34.6,0,0.03
aurion-001,10/18/2025 23:00,0,38.15,36.26,0,0.03
aurion-001,10/19/2025 0:00,0,34.55,34.69,0,0.03
aurion-001,10/19/2025 1:00,0,43.47,37.1,0,0.03
aurion-001,10/19/2025 2:00,0,39.26,36.64,0,0.03
aurion-001,10/19/2025 3:00,0,33.83,35.97,0,0.03
aurion-001,10/19/2025 4:00,0,35.3,35.39,0,0.03
aurion-001,10/19/2025 5:00,0,40.88,35.55,0,0.03
aurion-001,10/19/2025 6:00,0,32.21,35.42,0,0.03
aurion-001,10/19/2025 7:00,0,38.22,33.69,0,0.03
aurion-001,10/19/2025 8:00,0,18.83,35.66,0,0.03
aurion-001,10/19/2025 9:00,0,28.03,35.06,0,0.03
aurion-001,10/19/2025 10:00,0,34.57,34,0,0.03
aurion-001,10/19/2025 11:00,0,38.42,36.29,0,0.03
aurion-001,10/19/2025 12:00,0,29.45,36,0,0.03
aurion-001,10/19/2025 13:00,0,34.55,36.84,0,0.03
aurion-001,10/19/2025 14:00,0,36.4,35.26,0,0.03
aurion-001,10/19/2025 15:00,0,35.61,35.6,0,0.03
aurion-001,10/19/2025 16:00,0,30.68,35.32,0,0.03
aurion-001,10/19/2025 17:00,0,31.01,35.31,0,0.03
aurion-001,10/19/2025 18:00,0,42.74,34.44,0,0.03
aurion-001,10/19/2025 19:00,0,34.83,36.98,0,0.03
aurion-001,10/19/2025 20:00,0,34.56,35.39,0,0.03
aurion-001,10/19/2025 21:00,0,32.88,37.54,0,0.03
aurion-001,10/19/2025 22:00,0,28.43,37.72,0,0.03
aurion-001,10/19/2025 23:00,0,28.78,34.94,0,0.03
aurion-001,10/20/2025 0:00,0,45.5,36.94,0,0.03
aurion-001,10/20/2025 1:00,0,29.89,36.12,0,0.03
aurion-001,10/20/2025 2:00,0,24.72,35.62,0,0.03
aurion-001,10/20/2025 3:00,0,32.91,36.2,0,0.03
aurion-001,10/20/2025 4:00,0,29.64,36.03,0,0.03
aurion-001,10/20/2025 5:00,0,25.85,37.25,0,0.03
aurion-001,10/20/2025 6:00,0,33.92,36.42,0,0.03
aurion-001,10/20/2025 7:00,0,32.15,35.76,0,0.03
aurion-001,10/20/2025 8:00,0,41.74,34.73,0,0.03
aurion-001,10/20/2025 9:00,0,35.51,36.24,0,0.03
aurion-001,10/20/2025 10:00,0,33.62,35.63,0,0.03
aurion-001,10/20/2025 11:00,0,23.15,35.24,0,0.03
aurion-001,10/20/2025 12:00,0,27.9,36.59,0,0.03
aurion-001,10/20/2025 13:00,0,30.73,35.89,0,0.03
aurion-001,10/20/2025 14:00,0,36.02,36.68,0,0.03
aurion-001,10/20/2025 15:00,0,34.14,35.87,0,0.03
aurion-001,10/20/2025 16:00,0,31.44,34.73,0,0.03
aurion-001,10/20/2025 17:00,0,30.65,35.07,0,0.03
aurion-001,10/20/2025 18:00,0,43.9,35.06,0,0.03
aurion-001,10/20/2025 19:00,0,33.76,36.52,0,0.03
aurion-001,10/20/2025 20:00,0,39.07,34.66,0,0.03
aurion-001,10/20/2025 21:00,0,44.08,36.33,0,0.03
aurion-001,10/20/2025 22:00,0,26.19,35.27,0,0.03
aurion-001,10/20/2025 23:00,0,38.49,34.73,0,0.03
aurion-001,10/21/2025 0:00,0,41.79,36.95,0,0.03
aurion-001,10/21/2025 1:00,0,33.34,36.65,0,0.03
aurion-001,10/21/2025 2:00,0,30.32,37.06,0,0.03
aurion-001,10/21/2025 3:00,0,37.47,36.27,0,0.03
aurion-001,10/21/2025 4:00,0,33.35,35.9,0,0.03
aurion-001,10/21/2025 5:00,0,31.11,36.9,0,0.03
aurion-001,10/21/2025 6:00,0,26.59,35.08,0,0.03
aurion-001,10/21/2025 7:00,0,41.39,36.21,0,0.03
aurion-001,10/21/2025 8:00,0,42.22,36.4,0,0.03
aurion-001,10/21/2025 9:00,0,36.58,35.86,0,0.03
aurion-001,10/21/2025 10:00,0,34.78,35.1,0,0.03
aurion-001,10/21/2025 11:00,0,38.92,34.21,0,0.03
aurion-001,10/21/2025 12:00,0,32.86,37.42,0,0.03
aurion-001,10/21/2025 13:00,0,25.82,36.41,0,0.03
aurion-001,10/21/2025 14:00,0,26.2,34.66,0,0.03
aurion-001,10/21/2025 15:00,0,26.98,34.69,0,0.03
aurion-001,10/21/2025 16:00,0,30.37,36.23,0,0.03
aurion-001,10/21/2025 17:00,0,35.94,35.29,0,0.03
aurion-001,10/21/2025 18:00,0,35.95,35.8,0,0.03
aurion-001,10/21/2025 19:00,0,32.52,36.16,0,0.03
aurion-001,10/21/2025 20:00,0,36.71,35.32,0,0.03
aurion-001,10/21/2025 21:00,0,33.59,34.6,0,0.03
aurion-001,10/21/2025 22:00,0,35.05,38.43,0,0.03
aurion-001,10/21/2025 23:00,0,29.38,37.08,0,0.03
aurion-001,10/22/2025 0:00,0,31.72,35.37,0,0.03
aurion-001,10/22/2025 1:00,0,37.43,34.31,0,0.03
aurion-001,10/22/2025 2:00,0,28.7,36.68,0,0.03
aurion-001,10/22/2025 3:00,0,43.02,36.97,0,0.03
aurion-001,10/22/2025 4:00,0,32.99,37.14,0,0.03
aurion-001,10/22/2025 5:00,0,28.74,35.4,0,0.03
aurion-001,10/22/2025 6:00,0,31.91,35.46,0,0.03
aurion-001,10/22/2025 7:00,0,41.54,35.73,0,0.03
aurion-001,10/22/2025 8:00,0,38.71,37.63,0,0.03
aurion-001,10/22/2025 9:00,0,32.18,36.86,0,0.03
aurion-001,10/22/2025 10:00,0,35.37,35.81,0,0.03
aurion-001,10/22/2025 11:00,0,46.54,35.87,0,0.03
aurion-001,10/22/2025 12:00,0,34.16,34.06,0,0.03
aurion-001,10/22/2025 13:00,0,36.81,36.92,0,0.03
aurion-001,10/22/2025 14:00,0,34.37,35.06,0,0.03
aurion-001,10/22/2025 15:00,0,28.91,36.06,0,0.03
aurion-001,10/22/2025 16:00,0,31.75,35.33,0,0.03
aurion-001,10/22/2025 17:00,0,37.11,35.75,0,0.03
aurion-001,10/22/2025 18:00,0,23.69,34.42,0,0.03
aurion-001,10/22/2025 19:00,0,33.3,35.36,0,0.03
aurion-001,10/22/2025 20:00,0,37.71,37.33,0,0.03
aurion-001,10/22/2025 21:00,0,40.62,34.56,0,0.03
aurion-001,10/22/2025 22:00,0,26.18,35.56,0,0.03
aurion-001,10/22/2025 23:00,0,36.3,36.48,0,0.03
aurion-001,10/23/2025 0:00,0,27.53,35.18,0,0.03
aurion-001,10/23/2025 1:00,0,35.19,36.03,0,0.03
aurion-001,10/23/2025 2:00,0,29.77,35.29,0,0.03
aurion-001,10/23/2025 3:00,0,35.11,37.14,0,0.03
aurion-001,10/23/2025 4:00,0,33.39,36.11,0,0.03
aurion-001,10/23/2025 5:00,0,35.54,36.5,0,0.03
aurion-001,10/23/2025 6:00,0,40.04,35.45,0,0.03
aurion-001,10/23/2025 7:00,0,36.4,36.18,0,0.03
aurion-001,10/23/2025 8:00,0,42.63,35.7,0,0.03
aurion-001,10/23/2025 9:00,0,36.86,35.32,0,0.03
aurion-001,10/23/2025 10:00,0,36.95,36.6,0,0.03
aurion-001,10/23/2025 11:00,0,40.16,36.99,0,0.03
aurion-001,10/23/2025 12:00,0,28.22,35.76,0,0.03
aurion-001,10/23/2025 13:00,0,38,35.05,0,0.03
aurion-001,10/23/2025 14:00,0,35.65,36.25,0,0.03
aurion-001,10/23/2025 15:00,0,31.44,33.61,0,0.03
aurion-001,10/23/2025 16:00,0,29.27,36.34,0,0.03
aurion-001,10/23/2025 17:00,0,35.65,34.46,0,0.03
aurion-001,10/23/2025 18:00,0,38.19,36.33,0,0.03
aurion-001,10/23/2025 19:00,0,47.19,34.02,0,0.03
aurion-001,10/23/2025 20:00,0,32.79,35.79,0,0.03
aurion-001,10/23/2025 21:00,0,30.36,35.52,0,0.03
aurion-001,10/23/2025 22:00,0,30.7,38.27,0,0.03
aurion-001,10/23/2025 23:00,0,32.68,33.74,0,0.03
aurion-001,10/24/2025 0:00,0,32.15,35.63,0,0.03
aurion-001,10/24/2025 1:00,0,30.79,35.56,0,0.03
aurion-001,10/24/2025 2:00,0,39.43,35.74,0,0.03
aurion-001,10/24/2025 3:00,0,29.13,36.68,0,0.03
aurion-001,10/24/2025 4:00,0,36.68,36.2,0,0.03
aurion-001,10/24/2025 5:00,0,35.39,35.76,0,0.03
aurion-001,10/24/2025 6:00,0,41.5,35.62,0,0.03
aurion-001,10/24/2025 7:00,0,36.49,36.17,0,0.03
aurion-001,10/24/2025 8:00,0,34.59,38.03,0,0.03
aurion-001,10/24/2025 9:00,0,31.14,35.18,0,0.03
aurion-001,10/24/2025 10:00,0,38.02,33.66,0,0.03
aurion-001,10/24/2025 11:00,0,38.17,37.57,0,0.03
aurion-001,10/24/2025 12:00,0,28.85,36.54,0,0.03
aurion-001,10/24/2025 13:00,0,26.79,36.61,0,0.03
aurion-001,10/24/2025 14:00,0,34.22,36.76,0,0.03
aurion-001,10/24/2025 15:00,0,41.09,36.16,0,0.03
aurion-001,10/24/2025 16:00,0,35.22,36.49,0,0.03
aurion-001,10/24/2025 17:00,0,29.02,36.06,0,0.03
aurion-001,10/24/2025 18:00,0,34.18,36.2,0,0.03
aurion-001,10/24/2025 19:00,0,33.31,35.23,0,0.03
aurion-001,10/24/2025 20:00,0,38.95,35.88,0,0.03
aurion-001,10/24/2025 21:00,0,31.36,37.55,0,0.03
aurion-001,10/24/2025 22:00,0,35.2,37.82,0,0.03
aurion-001,10/24/2025 23:00,0,40.67,35.83,0,0.03
aurion-001,10/25/2025 0:00,0,32.39,36.91,0,0.03
aurion-001,10/25/2025 1:00,0,34.24,36.16,0,0.03
aurion-001,10/25/2025 2:00,0,30.92,35.38,0,0.03
aurion-001,10/25/2025 3:00,0,28.69,36.45,0,0.03
aurion-001,10/25/2025 4:00,0,38.5,34.88,0,0.03
aurion-001,10/25/2025 5:00,0,45.41,36.07,0,0.03
aurion-001,10/25/2025 6:00,0,41.85,35.58,0,0.03
aurion-001,10/25/2025 7:00,0,24.05,35.29,0,0.03
aurion-001,10/25/2025 8:00,0,32.64,37.21,0,0.03
aurion-001,10/25/2025 9:00,0,40.03,36.14,0,0.03
aurion-001,10/25/2025 10:00,0,36.9,36.55,0,0.03
aurion-001,10/25/2025 11:00,0,30,34.69,0,0.03
aurion-001,10/25/2025 12:00,0,30.42,36.22,0,0.03
aurion-001,10/25/2025 13:00,0,33.38,35.05,0,0.03
aurion-001,10/25/2025 14:00,0,34.37,36.95,0,0.03
aurion-001,10/25/2025 15:00,0,37.1,36.64,0,0.03
aurion-001,10/25/2025 16:00,0,39.33,38.57,0,0.03
aurion-001,10/25/2025 17:00,0,40.72,34.49,0,0.03
aurion-001,10/25/2025 18:00,0,37.01,37.07,0,0.03
aurion-001,10/25/2025 19:00,0,34.75,35,0,0.03
aurion-001,10/25/2025 20:00,0,30,35.75,0,0.03
aurion-001,10/25/2025 21:00,0,35.99,35.67,0,0.03
aurion-001,10/25/2025 22:00,0,33.17,34.98,0,0.03
aurion-001,10/25/2025 23:00,0,24.44,35.99,0,0.03
aurion-001,10/26/2025 0:00,0,33.03,35.62,0,0.03
aurion-001,10/26/2025 1:00,0,30.2,37.94,0,0.03
aurion-001,10/26/2025 2:00,0,31.99,35.37,0,0.03
aurion-001,10/26/2025 3:00,0,36.03,37.12,0,0.03
aurion-001,10/26/2025 4:00,0,34.78,35.65,0,0.03
aurion-001,10/26/2025 5:00,0,33.87,36.11,0,0.03
aurion-001,10/26/2025 6:00,0,50.86,36.17,0,0.03
aurion-001,10/26/2025 7:00,0,42.09,35.52,0,0.03
aurion-001,10/26/2025 8:00,0,38.12,35.18,0,0.03
aurion-001,10/26/2025 9:00,0,36.53,36.38,0,0.03
aurion-001,10/26/2025 10:00,0,35.63,34.48,0,0.03
aurion-001,10/26/2025 11:00,0,34.92,33.99,0,0.03
aurion-001,10/26/2025 12:00,0,32.87,36.75,0,0.03
aurion-001,10/26/2025 13:00,0,25.7,34.32,0,0.03
aurion-001,10/26/2025 14:00,0,34.01,35.98,0,0.03
aurion-001,10/26/2025 15:00,0,33.26,36.11,0,0.03
aurion-001,10/26/2025 16:00,0,38.02,36.05,0,0.03
aurion-001,10/26/2025 17:00,0,32.22,36.16,0,0.03
aurion-001,10/26/2025 18:00,0,31.55,37.48,0,0.03
aurion-001,10/26/2025 19:00,0,33.34,36.42,0,0.03
aurion-001,10/26/2025 20:00,0,26.08,34.26,0,0.03
aurion-001,10/26/2025 21:00,0,35.76,36.4,0,0.03
aurion-001,10/26/2025 22:00,0,30.15,36.28,0,0.03
aurion-001,10/26/2025 23:00,0,29.86,36.92,0,0.03
aurion-001,10/27/2025 0:00,0,31.84,34.63,0,0.03
aurion-001,10/27/2025 1:00,0,33.55,35.99,0,0.03
aurion-001,10/27/2025 2:00,0,31,34.76,0,0.03
aurion-001,10/27/2025 3:00,0,42.36,36.06,0,0.03
aurion-001,10/27/2025 4:00,0,28.65,37.18,0,0.03
aurion-001,10/27/2025 5:00,0,28.7,35.86,0,0.03
aurion-001,10/27/2025 6:00,0,33.7,37.57,0,0.03
aurion-001,10/27/2025 7:00,0,34.05,36.29,0,0.03
aurion-001,10/27/2025 8:00,0,45.3,36.03,0,0.03
aurion-001,10/27/2025 9:00,0,32.36,36.72,0,0.03
aurion-001,10/27/2025 10:00,0,31.8,34.58,0,0.03
aurion-001,10/27/2025 11:00,0,31.29,37.21,0,0.03
aurion-001,10/27/2025 12:00,0,30.88,35.75,0,0.03
aurion-001,10/27/2025 13:00,0,37.98,37.32,0,0.03
aurion-001,10/27/2025 14:00,0,37.17,34.87,0,0.03
aurion-001,10/27/2025 15:00,0,37.39,36.93,0,0.03
aurion-001,10/27/2025 16:00,0,28.28,35.14,0,0.03
aurion-001,10/27/2025 17:00,0,27.66,35.44,0,0.03
aurion-001,10/27/2025 18:00,0,38.71,35.74,0,0.03
aurion-001,10/27/2025 19:00,0,33.87,36.62,0,0.03
aurion-001,10/27/2025 20:00,0,32.8,33.65,0,0.03
aurion-001,10/27/2025 21:00,0,43.77,36.78,0,0.03
aurion-001,10/27/2025 22:00,0,24.31,36.13,0,0.03
aurion-001,10/27/2025 23:00,0,40.51,35.6,0,0.03
aurion-001,10/28/2025 0:00,0,33.33,35.58,0,0.03
aurion-001,10/28/2025 1:00,0,33.9,34.96,0,0.03
aurion-001,10/28/2025 2:00,0,26.1,37.5,0,0.03
aurion-001,10/28/2025 3:00,0,33.17,35.38,0,0.03
aurion-001,10/28/2025 4:00,0,33.3,36.38,0,0.03
aurion-001,10/28/2025 5:00,0,28.23,35.5,0,0.03
aurion-001,10/28/2025 6:00,0,31.47,36.3,0,0.03
aurion-001,10/28/2025 7:00,0,33.27,34.34,0,0.03
aurion-001,10/28/2025 8:00,0,31.53,35.68,0,0.03
aurion-001,10/28/2025 9:00,0,31.33,35.47,0,0.03
aurion-001,10/28/2025 10:00,0,32.79,36.42,0,0.03
aurion-001,10/28/2025 11:00,0,23.25,36.04,0,0.03
aurion-001,10/28/2025 12:00,0,25.64,36.16,0,0.03
aurion-001,10/28/2025 13:00,0,45.64,35.23,0,0.03
aurion-001,10/28/2025 14:00,0,30.84,34.98,0,0.03
aurion-001,10/28/2025 15:00,0,41.27,35.19,0,0.03
aurion-001,10/28/2025 16:00,0,32.97,34.75,0,0.03
aurion-001,10/28/2025 17:00,0,34.32,35.93,0,0.03
aurion-001,10/28/2025 18:00,0,35.63,36.48,0,0.03
aurion-001,10/28/2025 19:00,0,26.07,35.85,0,0.03
aurion-001,10/28/2025 20:00,0,43.7,36.98,0,0.03
aurion-001,10/28/2025 21:00,0,41.02,32.86,0,0.03
aurion-001,10/28/2025 22:00,0,37.96,35.78,0,0.03
aurion-001,10/28/2025 23:00,0,38.21,36.87,0,0.03
aurion-001,10/29/2025 0:00,0,32.78,34.91,0,0.03
aurion-001,10/29/2025 1:00,0,35.03,35.99,0,0.03
aurion-001,10/29/2025 2:00,0,40.23,35.58,0,0.03
aurion-001,10/29/2025 3:00,0,35.85,36.35,0,0.03
aurion-001,10/29/2025 4:00,0,44.19,36.72,0,0.03
aurion-001,10/29/2025 5:00,0,39.4,36.13,0,0.03
aurion-001,10/29/2025 6:00,0,34.1,35.9,0,0.03
aurion-001,10/29/2025 7:00,0,35.2,35.68,0,0.03
aurion-001,10/29/2025 8:00,0,31.56,35.29,0,0.03
aurion-001,10/29/2025 9:00,48.13,28.47,34.84,0.28,0.03
aurion-001,10/29/2025 10:00,0,44.91,35.27,0,0.03
aurion-001,10/29/2025 11:00,0,30.7,35.25,0,0.03
aurion-001,10/29/2025 12:00,35.98,30.61,36.56,0.21,0.03
aurion-001,10/29/2025 13:00,0,35.64,36.69,0,0.03
aurion-001,10/29/2025 14:00,0,36.15,36.72,0,0.03
aurion-001,10/29/2025 15:00,0,35.05,36.46,0,0.03
aurion-001,10/29/2025 16:00,23.37,27.77,35.56,0.14,0.03
aurion-001,10/29/2025 17:00,81.8,34.54,36.57,0.48,0.03
aurion-001,10/29/2025 18:00,12.38,39.71,35.16,0.07,0.03
aurion-001,10/29/2025 19:00,62.37,29.88,35.38,0.36,0.03
aurion-001,10/29/2025 20:00,95.03,41.74,35.71,0.55,0.03
aurion-001,10/29/2025 21:00,0,40.68,34.37,0,0.03
aurion-001,10/29/2025 22:00,0,44.48,36.75,0,0.03
aurion-001,10/29/2025 23:00,0,33.16,35.88,0,0.03
aurion-001,10/30/2025 0:00,0,37.82,36.87,0,0.03
aurion-002,10/1/2025 0:00,0,27.66,36.21,0,0
aurion-002,10/1/2025 1:00,82.4,33.81,33.9,0.6,0
aurion-002,10/1/2025 2:00,0,34.35,35.41,0,0
aurion-002,10/1/2025 3:00,0,43.61,34.7,0,0
aurion-002,10/1/2025 4:00,0,38.77,35.29,0,0
aurion-002,10/1/2025 5:00,116.8,33.17,35.48,0.85,0
aurion-002,10/1/2025 6:00,222.96,29.69,35.25,1.62,0
aurion-002,10/1/2025 7:00,0,46.83,38.14,0,0
aurion-002,10/1/2025 8:00,7.37,30.77,35.67,0.05,0
aurion-002,10/1/2025 9:00,126.56,27.11,37.12,0.92,0
aurion-002,10/1/2025 10:00,63.96,39.56,37.23,0.46,0
aurion-002,10/1/2025 11:00,0,35.47,36.5,0,0
aurion-002,10/1/2025 12:00,126.39,45.16,36.43,0.92,0
aurion-002,10/1/2025 13:00,324.45,42.28,37.4,2.35,0
aurion-002,10/1/2025 14:00,159.84,40.65,36.49,1.16,0
aurion-002,10/1/2025 15:00,0,31.36,35.74,0,0
aurion-002,10/1/2025 16:00,181.14,39.29,35.08,1.31,0
aurion-002,10/1/2025 17:00,76.7,33.54,36.43,0.56,0
aurion-002,10/1/2025 18:00,221.08,46.26,35.72,1.6,0
aurion-002,10/1/2025 19:00,260.09,41.26,35.96,1.89,0
aurion-002,10/1/2025 20:00,308.82,32.83,36.6,2.24,0
aurion-002,10/1/2025 21:00,98.92,30.4,36.38,0.72,0
aurion-002,10/1/2025 22:00,97.56,42.98,35.92,0.71,0
aurion-002,10/1/2025 23:00,261.39,31.43,37.1,1.9,0
aurion-002,10/2/2025 0:00,294.31,35.14,34.06,2.14,0
aurion-002,10/2/2025 1:00,144.04,34.05,35.13,1.05,0
aurion-002,10/2/2025 2:00,211.36,30.53,34.79,1.53,0
aurion-002,10/2/2025 3:00,148.62,30.73,36.1,1.08,0
aurion-002,10/2/2025 4:00,283.42,50.67,36.68,2.06,0
aurion-002,10/2/2025 5:00,436.52,27.29,36.02,3.17,0
aurion-002,10/2/2025 6:00,268.61,35.73,35.14,1.95,0
aurion-002,10/2/2025 7:00,386.25,34.54,36.99,2.8,0
aurion-002,10/2/2025 8:00,142.22,41.76,34.27,1.03,0
aurion-002,10/2/2025 9:00,498.33,35.96,32.72,3.62,0
aurion-002,10/2/2025 10:00,458.5,36.69,36.62,3.33,0
aurion-002,10/2/2025 11:00,349.27,29.76,36.25,2.53,0
aurion-002,10/2/2025 12:00,371.07,45.09,36.08,2.69,0
aurion-002,10/2/2025 13:00,342.72,41.55,34.82,2.49,0
aurion-002,10/2/2025 14:00,476.62,38.6,36.09,3.46,0
aurion-002,10/2/2025 15:00,373.38,35.47,35.4,2.71,0
aurion-002,10/2/2025 16:00,169.28,27.46,37.24,1.23,0
aurion-002,10/2/2025 17:00,198,29.11,35.9,1.44,0
aurion-002,10/2/2025 18:00,286.46,33.73,36.25,2.08,0
aurion-002,10/2/2025 19:00,409.47,30.81,36.26,2.97,0
aurion-002,10/2/2025 20:00,413.84,24.16,35.35,3,0
aurion-002,10/2/2025 21:00,489.44,30.04,36.07,3.55,0
aurion-002,10/2/2025 22:00,392.61,38.43,35.32,2.85,0
aurion-002,10/2/2025 23:00,305.93,45.68,34.67,2.22,0
aurion-002,10/3/2025 0:00,388.68,29.44,35.19,2.82,0
aurion-002,10/3/2025 1:00,337.74,34.17,34.84,2.45,0
aurion-002,10/3/2025 2:00,712.54,32.83,35.96,5.17,0
aurion-002,10/3/2025 3:00,581.73,24.8,35.58,4.22,0
aurion-002,10/3/2025 4:00,386.08,28.49,36.11,2.8,0
aurion-002,10/3/2025 5:00,436.39,36.76,37.84,3.17,0
aurion-002,10/3/2025 6:00,616.4,34.13,36.18,4.47,0
aurion-002,10/3/2025 7:00,541.17,36.56,35.93,3.93,0
aurion-002,10/3/2025 8:00,451.8,35.27,36.68,3.28,0
aurion-002,10/3/2025 9:00,542.38,26.43,35.82,3.94,0
aurion-002,10/3/2025 10:00,436.16,35.93,36.43,3.17,0
aurion-002,10/3/2025 11:00,346.11,45.51,35.48,2.51,0
aurion-002,10/3/2025 12:00,626.01,42.29,34.29,4.54,0
aurion-002,10/3/2025 13:00,299.3,36.06,35.78,2.17,0
aurion-002,10/3/2025 14:00,555.53,29.18,37.77,4.03,0
aurion-002,10/3/2025 15:00,414.81,27.62,36.47,3.01,0
aurion-002,10/3/2025 16:00,472.25,39.37,33.82,3.43,0
aurion-002,10/3/2025 17:00,670.53,27.63,35.51,4.87,0
aurion-002,10/3/2025 18:00,607.7,36.63,37.56,4.41,0
aurion-002,10/3/2025 19:00,547.22,39.76,38.14,3.97,0
aurion-002,10/3/2025 20:00,472.73,34.26,36.44,3.43,0
aurion-002,10/3/2025 21:00,535.68,27.7,37.02,3.89,0
aurion-002,10/3/2025 22:00,647.11,38.03,34.99,4.7,0
aurion-002,10/3/2025 23:00,753.45,33.56,34.43,5.47,0
aurion-002,10/4/2025 0:00,755.44,32.68,36.86,5.48,0
aurion-002,10/4/2025 1:00,671.94,37.05,38.1,4.88,0
aurion-002,10/4/2025 2:00,643.92,34.24,36.14,4.67,0
aurion-002,10/4/2025 3:00,604.68,36.73,35.97,4.39,0
aurion-002,10/4/2025 4:00,618.23,37.33,35.72,4.49,0
aurion-002,10/4/2025 5:00,562.87,38.14,35.11,4.08,0
aurion-002,10/4/2025 6:00,657.34,32.86,37.2,4.77,0
aurion-002,10/4/2025 7:00,576.46,36.61,35.99,4.18,0
aurion-002,10/4/2025 8:00,723.19,28.68,35.32,5.25,0
aurion-002,10/4/2025 9:00,605.81,36.89,36.25,4.4,0
aurion-002,10/4/2025 10:00,710.36,31.84,35.46,5.15,0
aurion-002,10/4/2025 11:00,657.51,38.47,37.95,4.77,0
aurion-002,10/4/2025 12:00,713.91,31.61,34.71,5.18,0
aurion-002,10/4/2025 13:00,665.16,29.76,36.11,4.83,0
aurion-002,10/4/2025 14:00,760.34,37.26,36.13,5.52,0
aurion-002,10/4/2025 15:00,852.08,39.64,35.24,6.18,0
aurion-002,10/4/2025 16:00,623.4,26.64,33.61,4.52,0
aurion-002,10/4/2025 17:00,689.66,34.75,36.75,5,0
aurion-002,10/4/2025 18:00,807.61,44.75,36.03,5.86,0.01
aurion-002,10/4/2025 19:00,767.51,31.34,37.22,5.57,0.01
aurion-002,10/4/2025 20:00,913.71,33.94,37.19,6.63,0.01
aurion-002,10/4/2025 21:00,671.72,36.72,36.99,4.87,0.01
aurion-002,10/4/2025 22:00,709.34,38.19,36.99,5.15,0.01
aurion-002,10/4/2025 23:00,695.99,31.69,35.71,5.05,0.01
aurion-002,10/5/2025 0:00,740.62,44.69,35.73,5.37,0.01
aurion-002,10/5/2025 1:00,756.57,35.36,36.69,5.49,0.01
aurion-002,10/5/2025 2:00,689.01,33.74,37.44,5,0.01
aurion-002,10/5/2025 3:00,853.4,40.41,35.46,6.19,0.01
aurion-002,10/5/2025 4:00,838.81,31.26,35.49,6.09,0.01
aurion-002,10/5/2025 5:00,852.45,33.62,35.77,6.19,0.01
aurion-002,10/5/2025 6:00,1052.87,38.87,35.97,7.64,0.01
aurion-002,10/5/2025 7:00,639.78,33.12,35.8,4.64,0.01
